#CODE;RUSSIAN;x
EVTDESC_RoI_504;Неожиданный визит! Венецианские купцы Никколи, Маттео и Марко Поло снова прибывают ко двору. Они объясняют, что достигли Дальнего Востока и теперь возвращаются после успешного плавания, желая остановиться в Вашем дворце, чтобы поблагодарить Вас за ценную помощь, которую Вы предложили, когда они в прошлый раз проезжали здесь. Они принесли подарки.;x
EVTOPTA_RoI_504;Расскажите мне истории Востока, друзья мои...;x
EVTDESC_RoI_3302;[From.GetFirstNameWithNick], Ваш придворный гуру, в последнее время очень активно обсуждает с Вами вопросы общества и традиции. Он выражает свои взгляды, что кастовая система является деструктивным и бесчеловечным институтом и что мужчины и женщины должны быть равны. Он даже предлагает Вам стать инициатором перемен, пригласив бедняков отужинать с Вами за одним столом.;x
EVTOPTA_RoI_3302;Что за чушь!;x
EVTOPTB_RoI_3302;Ты слишком мудр для своего возраста, мой друг.;x
EVTTITLE_RoI_3402;Медитация гуру;x
EVTDESC_RoI_3402;Чтобы достичь мира с собой, стать сильным и гармоничным человеком, Вы начали практиковать медитацию с Вашим гуру по имени [From.GetFirstNameWithNick].\nВы провели много сеансов для постижения внутренней сущности, уделяя особое внимание дыханию, нашли успокоение и гармонию. Вы созерцали себя во вселенной, вселенную внутри себя и своё место во времени и вне времени.\nМало-помалу, Вы начинаете чувствовать разницу с прежним состоянием.;x
EVTOPTA_RoI_3402;Ом бхур бхувах свах.;x
EVTOPTB_RoI_3402;Ом мани падме хум.;x
EVTOPTC_RoI_3402;Намо арихантанам.;x
EVTOPTK96500;Джунгли;x
EVTOPTL96500;Упор на боевых слонов;x
EVTDESC_RoI_3505;[Root.PrimaryTitle.GetFOA], в округе [From.GetName] кризис. Поступает много сообщений о глубоко укоренившейся коррупции среди духовенства, которое исповедует [Root.GetReligionFullName].;x
EVTOPTA_RoI_3505;Это очень тревожно.;x
EVTDESC_RoI_3509;Хорошие новости, [Root.PrimaryTitle.GetFOA]! Благодаря тому, что [Root.GetReligionFullName] возрождает своё влияние, коррупция в округе [From.GetName] ликвидирована.;x
EVTOPTA_RoI_3509;Превосходно!;x
EVTDESC_RoI_3515;[Root.PrimaryTitle.GetFOA], тревожные новости из округа [From.GetName]. [Root.GetReligionFullName] слабеет и странный местный культ смерти распространился в нескольких храмах.;x
EVTOPTA_RoI_3515;Это нехорошо.;x
EVTDESC_RoI_3519;[Root.PrimaryTitle.GetFOA], благодаря тому, что [Root.GetReligionFullName] возрождает своё влияние, сила местных культов смерти в округе [From.GetName] подорвана.;x
EVTOPTA_RoI_3519;О, [Root.Religion.GetRandomGodName], это хорошие новости!;x
EVTDESC_RoI_3525;Плохие новости, [Root.PrimaryTitle.GetFOA]! [Root.Religion.GetRandomGodName] теряет поддержку [From.County.GetAdjective]ского народа. В настоящее время большинство населения перешло в [From.GetReligionFullName]!;x
EVTOPTA_RoI_3525;Действительно, плохая новость!;x
EVTDESC_RoI_3535;[Root.PrimaryTitle.GetFOA], [From.GetName] переживает потрясения из-за напряжённости в отношениях между различными ветвями, предствляющими [From.GetReligionFullName]. Это зашло настолько далеко, что между теми, кто по-разному толкует [From.Religion.GetScriptureName], происходят столкновения на улицах.;x
EVTOPTA_RoI_3535;[Root.Religion.GetRandomEvilGodName]!;x
EVTDESC_RoI_3539;Хорошие новости, [Root.PrimaryTitle.GetFOA]! Благодаря тому, что [Root.GetReligionFullName] возрождает своё влияние, религиозные распри в округе [From.GetName] пошли на спад.;x
EVTOPTA_RoI_3539;Наконец-то они узрели мудрость!;x
temple_corruption;Коррупция священства;x
local_death_cult;Местный культ смерти;x
MODIFIER_ADD_PIETY;$PIETYNAME$ в месяц (прирост);x
MONTHLY_CHARACTER_PIETY;$PIETYNAME$ в месяц;x
