#CODE;RUSSIAN;x
EVTDESCtrait_notification.11;Я приш[GetLaYol] к выводу, что моя добросердечность по отношению к другим бесполезна — я более не щедр[GetAyaYy].;x
opinion_kidnapped;Похищение;x
opinion_attempted_kidnapped;Попытка похищения;x
faction_invite_claimant;Пригласить претендента к моему двору;x
faction_invite_claimant_desc;§Y[Root.SupportedClaimant.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§!, предпочитаемый вами претендент на титул §Y[Root.SupportedClaimantTitle.GetName]§!, сейчас находится под властью человека, известного как §Y[Root.Liege.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§!. Мы должны пригласить [From.GetHerHis] к нашему двору для осуществления нашего плана.;x
TOOLTIPfaction_event_new.1;будет приглашен[_] ко двору;x
faction_kidnap_claimant;Похитить претендента;x
TOOLTIPfaction_kidnap_claimantA;[This.GetTitledFirstNameWithDynasty]\n;x
faction_kidnap_claimant_desc;§Y[Root.SupportedClaimant.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§!, предпочитаемый вами претендент на §Y[Root.SupportedClaimantTitle.GetName]§!, сейчас находится под властью человека, известного как §Y[Root.Liege.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§!. Мы должны попытаться забрать [From.GetHerHis] к нашему двору, даже если [From.GetSheHe] будет против.;x
TOOLTIPfaction_event_new.4;Похищение удалось;x
TOOLTIPfaction_event_new.5;Похищение не удалось\n;x
TOOLTIPfaction_event_new.6;Похищение не удалось, и вы раскрыты;x
EVTDESCfaction_event_new.2;[Root.PrimaryTitle.GetFOA], наши взгляды по этому поводу сходятся, я немедленно прибуду к вашему двору.\n\n С уважением,\n[From.GetFirstNameWithDynasty];x
EVTOPTAfaction_event_new.2;Хорошо, теперь мы сможем воплотить наши планы;x
EVTDESCfaction_event_new.3;[Root.PrimaryTitle.GetFOA], боюсь, я не могу присоединиться к вашему заговору против моего законного сеньора, я не стану ничего предпринимать.\n\n с уважением,\n[From.GetFirstNameWithDynasty];x
EVTOPTAfaction_event_new.3;Есть и другие средства...;x
EVTDESCfaction_event_new.5;[Root.PrimaryTitle.GetFOA], наши попытки захватить человека по имени [From.GetFirstNameWithDynasty] и доставить его в столицу [Root.Capital.GetName] провалились. К счастью, никто не пронюхал о нашем плане.;x
EVTOPTAfaction_event_new.5;Безумец;x
EVTDESCfaction_event_new.7;[Root.PrimaryTitle.GetFOA], нам удалось захватить человека по имени [From.GetFirstNameWithDynasty], теперь мы можем осуществить наши планы против нашего Господина.;x
EVTOPTAfaction_event_new.7;Все встало на свои места.;x
EVTDESCfaction_event_new.8;[Root.PrimaryTitle.GetFOA], мы не смогли схватить человека по имени [From.GetFirstNameWithDynasty], более того наши люди были обнаружены. Теперь  [Root.Liege.GetTitledFirstNameWithDynastyNoRegnal] точно узнает о наших намерениях.;x
EVTOPTAfaction_event_new.8;Осторожнее надо было.;x
EVTDESCfaction_event_new.9;[Root.PrimaryTitle.GetFOA], подл[FromFrom.GetAyaYy] [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] отправил[FromFrom.GetEndA] своих людей, чтобы захватить человека, известного как [From.GetRootRelation] [From.GetTitledFirstNameWithDynastyNoRegnal] с целью использовать [From.GetHerHis] против нас. Эти люди были убиты, их план сорвался.;x
EVTOPTAfaction_event_new.9;Усилить стражу!;x
TOOLTIPindep_plot_defected;Фракция перешла в руки захватчика.\n;x
faction_independence_defect;Перебежчик;x
faction_independence_defect_desc;Наша фракция желает независимости, но возможно враг нашего господина, §Y[Root.Liege.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§! станет лучшей альтернативой? Если мы решим переметнуться к врагу, он станет новым правителем целой фракции.;x
opinion_defected_to_me;Переметнулись на мою сторону;x
TOOLTTIPfaction_indep_defect;Фракция, выступавшая за независимость, встаёт на сторону врага §Y[This.GetTitle] [This.GetFirstNameWithDynasty]§!, принимая [This.GetHerHis] как своего нового правителя.\n;x
EVTDESCfaction_event_new.10;[Root.GetFirstNameWithDynasty], я и другие лорды во фракции независимости больше не признаём вас как нашего законного господина. [From.GetTitle] [From.GetFirstNameWithDynasty] теперь наш повелитель, и мы присоединились к нему.\n\nС уважением,\n[FromFrom.GetTitledName];x
EVTOPTAfaction_event_new.10;Какая подлая измена!;x
EVTDESCfaction_event_new.11;[Root.GetTitle] [Root.GetFirstNameWithDynasty], мы решили не стремиться к независимости, было бы безопаснее присоединиться к врагам нашего бывшего господина, известного как [Root.Liege.GetTitledFirstNameWithDynastyNoRegnal]. Мы присягнем немедленно.\n\nС уважением,\n[FromFrom.GetTitledName];x
EVTOPTAfaction_event_new.11;Это мудро;x
EVTDESCfaction_event_new.12;[Root.GetTitle] [Root.GetFirstNameWithDynasty], мы независимая фракция земли [From.Liege.PrimaryTitle.GetName], и мы решили, что было бы разумно присоединиться к вам в вашей войне против врага [From.Liege.GetTitledFirstNameWithDynastyNoRegnal], а не стремится к независимости. Мы приносим вам клятву верности.\n\nС уважением,\n[From.GetTitledName];x
EVTOPTAfaction_event_new.12;Я буду лучшим сеньором для них;x
TOOLTIPfaction_event_new.10;Фракция независимости против врага [This.GetFirstNameWithDynasty] приносит вам клятву верности;x
EVTDESC66113;Я королевской крови, это обязывает выглядеть подобающе.;x
EVTOPTA66113;Я принц!;x
EVTOPTB66113;Я принцесса!;x
EVTDESCblackfyre_rebellion.1;Мой единокровный брат Деймон Блэкфайр, воодушевленный Квентином Боллом и Эйгором Риверсом, подстрекаемый ложными слухами о моём происхождении, поднял мятеж против меня.;x
EVTOPTBblackfyre_rebellion.1;Я законный король.;x
EVTDESCblackfyre_rebellion.2;Хотя я и бастард, мои оба родителя были Таргариенами. Мой отец узаконил меня, а также подарил мне Чёрное Пламя, меч, принадлежащий королям Таргариенам. Ходят слухи, что мой сводный брат король Дейрон — незаконнорожденный и является бастардом моего дяди Эймона Рыцаря-Дракона, а это значит, что я законный наследник Железного трона.;x
EVTOPTAblackfyre_rebellion.2;Я претендую на то, что моё по праву.;x
RETTYPE_CUL_UNS;Безупречный;x
opinion_conspired_against_child;Злоумышлял[_] против ребенка;x
EVTOPTD89001;Какой ужас! Сегодня я им всё выскажу!;x
EVTDESC37350;Традиционно Драконий Камень является резиденцией наследника Короля. Поскольку я наследни[GetTsaK], я также долж[GetNaEn] владеть Драконьим Камнем!;x
EVTDESC37351;[Root.PrimaryTitle.GetFOA], традиционно Драконий Камень является резиденцией наследников Королей-Таргариенов. Прошу вас, как ваш[FromFrom.GetEndA] [FromFrom.GetRootRelation] и наследни[FromFrom.GetTsaK], сделать меня [FromFrom.GetPrincessPrinceINS] Драконьего Камня в соответствии с традицией.\n\n Ваш[FromFrom.GetEndA] Смиренн[FromFrom.GetAyaYy],\n[FromFrom.GetFirstName];x
EVTDESC37351B;[Root.PrimaryTitle.GetFOA], традиционно Драконий Камень является резиденцией наследников Королей-Таргариенов. Поэтому я обращаюсь с просьбой, как [From.GetTitledFirstNameNoRegnal] [GetFromFromVsFromRelation] и наследни[FromFrom.GetTsaK], сделать меня [FromFrom.GetPrincessPrinceINS] Драконьего Камня в соответствии с этой традицией.\nВсегда Ваш[FromFrom.GetEndA], \n[FromFrom.GetTitledFirstName];x
request_LP_title;Попросить [Root.PrimaryTitle.Kingdom.GetFullName];x
request_LP_title_desc;[Root.PrimaryTitle.Kingdom.GetFullName] в настоящие время не принадлежит никому, кроме Короны. [Root.Liege.GetTitledFirstNameNoRegnal] получит мою просьбу о том, чтобы сделать меня повелителем этой области;x
abomination_of_incest;Мерзость инцеста;x
abomination_of_incest_desc;Укрощение дракона валирийским персонажем: X5;x
EVTDESC370;Ваш новорожденный ребенок родился в результате инцеста. Последователи религии [Root.Religion.GetName] будут всегда считать ребенка мерзостью.;x
EVTOPTA370;Что они понимают?;x
opinion_slayed_kinsman;Убийца родственника;x
TOOLTIP37001WARNING;§RВнимание:§! Принято дарить замки вашим родственникам. Если вы откажетесь, §Y[This.GetFirstName]§! разнесёт эту новость, и вас будут считать §RТираном§!\n;x
opinion_hoarding_titles;Жадн[_ый] до титулов;x
faction_liege_loyalist_short;Верноподданный Господина;x
faction_liege_loyalist_title;Верноподданный Господина;x
faction_liege_loyalist_desc;Члены этой фракции верны своему господину, что бы не произошло.;x
faction_crown_loyalist_short;Верноподданный Короны;x
faction_crown_loyalist_title;Верноподданный Короны;x
faction_crown_loyalist_desc;Члены этой фракции верны Трону, что бы не произошло.;x
scheming_bastard;Коварный ублюдок;x
grandchild_of_incest;Ребенок инцеста;x
grandchild_of_incest_desc;Укрощение дракона валирийским персонажем: X2.5;x
plot_gain_crownlander_vassal_title;Вернуть титул [This.GetFullBaseName];x
plot_gain_crownlander_vassal_desc;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] плетёт заговор, чтобы получить назад титул [This.GetFullBaseName], как его непосредственного вассала.;x
opinion_fired_from_office;Удален[_] из Совета;x
employ_hedge;Пригласить ко двору воина ;x
employ_hedge_desc;Пригласить многообещающего воина ко двору и заставить его присягнуть мечом.;x
EVTDESCtrait_notification.203;[FromFrom.GetFirstName] оста[FromFrom.GetLasLsya] калекой на всю жизнь. [FromFrom.GetSheHeCap] изувечен[FromFrom.GetEndA].;x
EVTDESCtrait_notification.12;Я оста[GetLasLsya] калекой на всю жизнь. Я изувечен[GetEndA].;x
opinion_slaver;Работорговец;x
opinion_new_lord_paramount;Назначенный лорд;x
CHARVIEW_TRAITS;Черты:;x
command_modifier;Командир;x
command_modifier_desc;Этот персонаж в настоящее время командует армией в поле. Военные дела отнимают у них время и уводят их далеко от дома, оставляя мало возможностей для долга и для удовольствий.;x
opinion_subjugated_AGOT;Покорённ[_ый];x
court_jester_mt;Придворный шут;x
court_jester_mt_desc;Этот персонаж является предметом насмешек для королей и крестьян;x
opinion_cadet_affection;Младшая ветвь дома;x
EVTDESC73555;Какой придворный вам нужен?;x
EVTOPTF73555;Умелый воин;x
EVTOPTG73555;Наёмник;x
EVTOPTB73555;Зеленовидец;x
EVTOPTA73555;[Root.Religion.GetPriestTitle];x
EVTOPTA73555B;[Root.Religion.GetPriestTitle];x
EVTOPTC73555;[Root.GetMyTreasurerName];x
EVTOPTD73555;[Root.GetMyChancellorName];x
EVTOPTH73555;Юная дебютантка;x
EVTOPTE73555;[Root.GetMySpymasterName];x
EVTOPTI73555;Подробнее....;x
EVTOPTK73555;Браавосиец, владеющий Танцем воды;x
employ_character;Нанять нового придворного;x
employ_character_desc;Используйте это меню для выбора персонажа, которого вы хотите пригласить ко двору.;x
employseer;Недавний наем персонажа;x
employseer_desc;Вы недавно нанимали персонажа;x
employhedge;Недавний наем персонажа;x
employhedge_desc;Вы недавно нанимали персонажа;x
employmarshall;Недавний наем персонажа;x
employmarshall_desc;Вы недавно нанимали персонажа;x
employpriest;Недавний наем персонажа;x
employpriest_desc;Вы недавно нанимали персонажа;x
employsteward;Недавний наем персонажа;x
employsteward_desc;Вы недавно нанимали персонажа;x
employchancelor;Недавний наем персонажа;x
employchancelor_desc;Вы недавно нанимали персонажа;x
employspy;Недавний наем персонажа;x
employspy_desc;Вы недавно нанимали персонажа;x
employdebutante;Недавний наем персонажа;x
employdebutante_desc;Вы недавно нанимали персонажа;x
EVTDESCplot_event.38;[From.PlotTarget.GetTitledFirstName], Дом [From.GetOnlyDynastyName] являются законными лордами земли [From.PlotTargetTitle.GetName], и я требую, чтобы вы уступили ваш титул в пользу моего Дома. Иначе я отберу у вас его силой.\n\nПодпись,\n[From.GetTitledName];x
EVTTOOLTIPlot_event.42;Война по претензии человка, известного как [This.GetTitledFirstName] за область [Root.PlotTargetTitle.GetName] должна быть объявлена\n;x
EVTDESCplot_event.41;[Root.PrimaryTitle.GetFOA], заговор персоны [From.GetTitledFirstName] с целью возвратить вам ваше по праву преуспел! [FromFrom.GetTitledFirstName] уступает вам титул без боя.;x
plot_dynasty_claim_title;Увидеть возвращение земли [This.GetName] Дому [From.GetOnlyDynastyName];x
plot_dynasty_claim_desc;[This.GetFullName] в настоящее время претендует на один из титулов вассала правителя по имени [This.Holder.GetTitledName], который состоит с вами в родстве. Узрите возвращение былой славы вашему Дому.;x
plot_dynasty_claim_decision;[Root.GetPlot];x
plot_dynasty_claim_decision_desc;Привести заговор в действие, отправив ультиматум персоне [Root.PlotTarget.GetTitledName];x
TOOLTIP243EYEINJURY;Вы потеряли глаз!\n;x
EVTDESCbattle.18;Лютоволк прекрасно показал себя в бою. Он ринулся на врагов, разрывая их на куски. Многие в ужасе бежали, и это вдохновило наших людей.;x
EVTDESCbattle.19;[From.GetTitledFirstName] встрети[From.GetLasLsya] вам в бою, [From.GetHerHis] лютоволк бросился на вас, раздирая ваших людей на куски, многие бежали. Мужество ваших людей поколебалось.;x
EVTOPTbattle.19;Свирепый оборотень;x
EVTDESCbattle.20;В гуще боя ваш лютоволк защищал вас, но враг был слишком силен. Лютоволк был убит. Он сделал достаточно, чтобы вы смогли отступить. После битвы ваши люди нашли его тело.;x
EVTDESCbattle.21;[From.GetTitledFirstName] находи[From.GetLasLsya] в гуще сражения, [From.GetHerHis] лютоволк защищал своего господина. Тем не менее, нашим людям удалось убить лютоволка. Хотя [From.GetFirstName] бежал[From.GetEndA], смерть лютоволка вдохновит наших солдат!;x
EVTDESCbattle.22;Волк прекрасно показал себя в бою. Он ринулся на врагов, разрывая их на куски. Многие в ужасе бежали, и это вдохновило наших людей.;x
EVTDESCbattle.23;[From.GetTitledFirstName] встрети[From.GetLasLsya] вам в бою, [From.GetHerHis] волк бросился на вас, раздирая ваших людей на куски, многие бежали. Мужество ваших людей поколебалось.;x
EVTOPTbattle.23;Свирепый оборотень;x
EVTDESCbattle.24;В гуще боя ваш волк защищал вас, но враг был слишком силен. Волк был убит. Он сделал достаточно, чтобы вы смогли отступить. После битвы ваши люди нашли его тело.;x
EVTDESCbattle.25;[From.GetTitledFirstName] находи[From.GetLasLsya] в гуще сражения, [From.GetHerHis] волк защищал своего господина. Тем не менее, нашим людям удалось убить волка. Хотя [From.GetFirstName] бежал[From.GetEndA], смерть волка вдохновит наших солдат!;x
EVTDESCbattle.26;Белый медведь прекрасно показал себя в бою. Он ринулся на врагов, разрывая их на куски. Многие в ужасе бежали, и это вдохновило наших людей.;x
EVTDESCbattle.27;[From.GetTitledFirstName] встрети[From.GetLasLsya] вам в бою, [From.GetHerHis] белый медведь бросился на вас, раздирая ваших людей на куски, многие бежали. Мужество ваших людей поколебалось.;x
EVTOPTbattle.27;Свирепый оборотень;x
EVTDESCbattle.28;В гуще боя ваш белый медведь защищал вас, но враг был слишком силен. Белый медведь был убит. Он сделал достаточно, чтобы вы смогли отступить. После битвы ваши люди нашли его тело.;x
EVTDESCbattle.29;[From.GetTitledFirstName] находи[From.GetLasLsya] в гуще сражения, [From.GetHerHis] белый медведь защищал своего господина. Тем не менее, нашим людям удалось убить белого медведя. Хотя [From.GetFirstName] бежал[From.GetEndA], смерть белого медведя вдохновит наших солдат!;x
EVTDESCbattle.30;Медведь прекрасно показал себя в бою. Он ринулся на врагов, разрывая их на куски. Многие в ужасе бежали и это вдохновило наших людей.;x
EVTDESCbattle.31;[From.GetTitledFirstName] встрети[From.GetLasLsya] вам в бою, [From.GetHerHis] медведь бросился на вас, раздирая ваших людей на куски, многие бежали. Мужество ваших людей поколебалось.;x
EVTOPTbattle.31;Свирепый оборотень;x
EVTDESCbattle.32;В гуще боя ваш медведь защищал вас, но враг был слишком силен. Медведь был убит. Он сделал достаточно, чтобы вы смогли отступить. После битвы ваши люди нашли его тело.;x
EVTDESCbattle.33;[From.GetTitledFirstName] находи[From.GetLasLsya] в гуще сражения, [From.GetHerHis] медведь защищал своего господина. Тем не менее, нашим людям удалось убить медведя. Хотя [From.GetFirstName] бежал[From.GetEndA], смерть медведя вдохновит наших солдат!;x
EVTDESCbattle.34;Сумеречный кот прекрасно показал себя в бою. Он ринулся на врагов, разрывая их на куски. Многие в ужасе бежали и это вдохновило наших людей.;x
EVTDESCbattle.35;[From.GetTitledFirstName] встрети[From.GetLasLsya] вам в бою, [From.GetHerHis] сумеречный кот бросился на вас, раздирая ваших людей на куски, многие бежали. Мужество ваших людей поколебалось.;x
EVTOPTbattle.35;Свирепый оборотень;x
EVTDESCbattle.36;В гуще боя ваш сумеречный кот защищал вас, но враг был слишком силен. Сумеречный кот был убит. Он сделал достаточно, чтобы вы смогли отступить. После битвы ваши люди нашли его тело.;x
EVTDESCbattle.37;[From.GetTitledFirstName] находи[From.GetLasLsya] в гуще сражения, [From.GetHerHis] сумеречный кот защищал своего господина. Тем не менее, нашим людям удалось убить сумеречного кота. Хотя [From.GetFirstName] бежал[From.GetEndA], смерть сумеречного кота вдохновит наших солдат!;x
EVTOPTC73005;Вашим придворным придется привыкать к глазной повязке!;x
TOOLTIPfaction_ultimatum_capital;Столица правителя [Root.GetTitledFirstName], [Root.Capital.Capital.GetName], НЕ оккупирована\n;x
TOOLTIPfaction_claimant_ultimatum;\n-Необходимо для Поддержки претендента:\n    -[Root.GetTitledFirstName]\n    -Поддерживать Фракцию\n    -Не имеет того же господина, что и [Root.GetTitledFirstName]\n- [Root.Liege.GetTitledFirstName] не долж[Root.Liege.GetNaEn]  быть в состоянии войны с претендентом \n;x
TOOLTIPfaction_claimant_ultimatumA;Поддержать претендента - [Root.GetTitledFirstName]\n;x
TOOLTIPfaction_claimant_ultimatumB;Поддержать фракцию претендента\n;x
TOOLTIPfaction_claimant_ultimatumC;Претендент не имеет того же господина, что и [Root.GetTitledFirstName]\n;x
TOOLTIPfaction_claimant_ultimatumD;[Root.Liege.GetTitledFirstName] не долж[Root.Liege.GetNaEn]  быть в состоянии войны с претендентом\n;x
EVTDESC_TOG_120390;[Root.PrimaryTitle.GetFOA], до нас дошли слухи о том, что [From.GetFirstNameWithDynasty] высади[From.GetLasLsya] на берегах земли [From.Location.GetName] с тысячами дотракийских всадников, намереваясь завоевать себе Трон.;x
EVTOPTA_TOG_120390;Как [From.GetSheHe] умудри[GetLasLsya] заставить их последовать за собой?;x
send_daughter_to_temple_graces;Отправить в Храм Благодати;x
send_daughter_to_temple_graces_desc;Отправить девочку [This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] в Храм Благодати.;x
EVTDESC60002101000;Вы отправили дочь в Храм Благодати.;x
EVTDESC60002101001;Ваш отец решил отправить вас в Храм Благодати.;x
grace;Благодать;x
grace_desc;Эта женщина посвятила свою жизнь служению Гарпии.;x
EVTDESC6460;Я уверен[GetEndA], что все придворные перешептываются обо мне. Я слышу их. Я слышу их в зале, я слышу их в коридорах и в ночное время. Говорят, что я непригодн[GetAyaYy], странн[GetAyaYy], даже тиран. Но я покажу им истину, и докажу свою невиновность...;x
EVTOPTA6460;Я требую испытание поединком!;x
TOOLTIPEVTOPTA6460;Вы проведете испытание поединком, выбрав соперника, который сразится с вами\n;x
EVTOPTB6460;Бросьте меня в темницу, это покажет им.;x
EVTOPTC6460;Я докажу свою невиновность в суде.;x
TOOLTIPEVTOPTC6460;Судебный процесс будет проводиться перед всем двором и [Root.job_castellan.GetTitledFirstName] будет вести дело\n;x
EVTDESC6461;Люди давно знают, что [From.GetTitledFirstName] испытывает приступы безумия, но это безусловно верх безумия. У нас есть сведения из города [From.Capital.GetName], где [From.GetSheHe] организовал[From.GetEndA] испытание поединком, чтобы доказать свою невиновность в тайне от всех... [FromFrom.GetTitledFirstNameWithDynasty] и [From.GetTitle] проведут поединок...;x
EVTOPTA6461;В этом нет смысла...;x
EVTDESC6462;[Root.GetTitledFirstName], за участие в заговоре и государственной измене, [From.GetTitle] [From.GetFirstName] приговорил[From.GetEndA]  себя к лишению свободы в застенках замка [From.Capital.GetName]. Пусть все знают, что [From.GetSheHe] справедлив[From.GetEndA] , и никакое преступление не останется безнаказанным.\n\nТакой указ издал[From.GetEndA] [From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetRegnalOrdinal] [From.GetHerHis] имени, [From.GetTitle] земли [From.PrimaryTitle.GetName];x
EVTOPTA6462;Что?;x
EVTDESC6463; [From.GetTitledFirstName] показывает новые горизонты безумия. [From.GetSheHeCap] постановил[From.GetEndA] , что великое испытание должно быть проведено в городе [From.Capital.GetName] под присмотром кастеляна по имени [From.job_castellan.GetTitledFirstName], чтобы доказать свою невиновность. Обвинения являются расплывчатыми и неясными, и никто не уверен, законно ли это.;x
EVTOPTA6463;Это какой-то фарс!;x
EVTDESC_REP.910;Торговая галлея, принадлежащая торговой империи [Root.GetOnlyDynastyName], захвачена Кракеном.;x
EVTOPTA_REP.910;Проклятье;x
opinion_castrated_son;Кастрировал[_] моего сына;x
opinion_castrated_kin;Кастрировал[_] моего родственника;x
opinion_castrated_spouse;Кастрировал[_] моего супруга;x
opinion_blinded_child;Ослепил[_] моего ребенка;x
opinion_blinded_kin;Ослепил[_] моего родственника;x
opinion_blinded_spouse;Ослепил[_] моего супруга;x
obj_make_the_eight_title;Уложить Восьмерых;x
obj_make_the_eight_desc;Докажите своё мужество, уложив в кровать по девушке в каждом из Семи Королевств и Речных Землях!;x
madetheeight;Уложить Восьмерых;x
nick_the_virile;Самец;x
tooltip_make_the_eight_northman;Возлечь с девушкой с Севера\n;x
tooltip_make_the_eight_riverlander;Возлечь с девушкой из Речных Земель\n;x
tooltip_make_the_eight_valeman;Возлечь с девушкой из Долины\n;x
tooltip_make_the_eight_westerman;Возлечь с девушкой с Запада\n;x
tooltip_make_the_eight_reachman;Возлечь с девушкой из Простора\n;x
tooltip_make_the_eight_dornish;Возлечь с девушкой из Дорна\n;x
tooltip_make_the_eight_stormlander;Возлечь с девушкой из Штормовых Земель\n;x
tooltip_make_the_eight_ironborn;Возлечь с девушкой из Железных Островов\n;x
EVTDESCambition.2;Это была долгая и трудная кампания, но теперь наши воины стали лагерем для отдыха после долгих дней войны. Во время прогулки по лагерю вы заметили прекрасную местную девушку и вспоминаете ваши амбиции…;x
EVTOPTAambition.2;Она, похоже, готова познакомиться;x
EVTOPTEambition.2;Я возьму её, хотя ей этоможет не понравиться;x
EVTOPTFambition.2;Я оставлю её в покое;x
EVTDESCambition.3;После дня, проведенного на рыцарском турнире, вы хорошенько напились на празднике. В дальнем конце зала вы заметили прекрасную девушку, явно низкого происхождения, но кто говорит, что вы должны иметь благородных девиц, чтобы уложить восьмерых?;x
EVTOPTAambition.3;Только не я! Мне нравятся другие девушки!;x
EVTOPTBambition.30;Она может стать превосходной любовницей;x
EVTDESCambition.6;Когда вы зашли в один из борделей города [Root.Capital.GetName], ваш взгляд упал на особо хорошенькую [From.GetCultureAdj]ую девицу. Предвкушая новый опыт, вы увлекаете ее наверх...;x
EVTOPTAambition.6;Следующая!;x
adopt_matrilineal_lineage;Принять матрилинейное наследование;x
adopt_matrilineal_lineage_desc;Сейчас Вы в браке с супругом низкого происхождения, ваши дети официально не являются членами Дома [Root.GetOnlyDynastyName]. Вы можете исправить это, издав указ, что ваш брак матрилинейный, тем самым все ваши потомки будут принадлежать Дому [Root.GetOnlyDynastyName].;x
bloody_flux;Кровавый понос;x
BLOODY_FLUX_INFO;Кровавый понос, также известный как 'Бледная кобылица' бушует в этой провинции.;x
has_bloody_flux;Кровавый понос;x
has_bloody_flux_desc;Этот персонаж болен кровавым поносом. Его симптомами являются высокая температура, кишечные кровотечения, диарея.;x
has_bloody_flux_death;от кровавого поноса;x
grey_plague;Серая чума;x
GREY_PLAGUE_INFO;Здесь свирепствует Серая чума, также известная как Серая Смерть. Это страшная болезнь смертельна и превращает плоть больного в камень. Чума - это более стремительная форма Серой Хвори. Те, кто пережили Серую Хворь приобретают иммунитет к Серой Чуме.;x
has_grey_plague;Серая чума;x
has_grey_plague_desc;Этот персонаж болен Серой чумой, также известной как Серая Смерть. Это страшная болезнь смертельна и превращает плоть больного в камень. Чума - это более стремительная форма Серой Хвори. Те, кто пережили Серую Хворь приобретают иммунитет к Серой Чуме.;x
has_grey_plague_death;от серой чумы;x
has_greyscale;Серая хворь;x
has_greyscale_desc;Этот персонаж страдает от серой хвори, болезни, которая делает плоть жёсткой и мёртвой, подобной камню на ощупь.;x
has_greyscale_death;от серой хвори;x
has_pox;Сифилис;x
has_pox_desc;Персонаж болен сифилисом, неприятной болезнью, которую чаще всего можно подхватить от шлюх. Хотя больные сифилисом редко вызывают всеобщую симпатию, болезнь эта, к счастью, хоть стыдная, но неопасная.;x
has_pox_death;от сифилиса;x
greyscale_scarred;Поражение серой хворью;x
greyscale_scarred_desc;Этот персонаж перенёс Серую хворь, которая изуродовала его тело. Часть его плоти жёсткая и мёртвая, пёстро-чёрная, серая и похожа на камни на ощупь.;x
EVTDESC6464;Моя кожа становится чёрной и серой, и подобной камню на ощупь, я подхватил[GetEndA] серую хворь!;x
EVTOPTA6464;[Root.Religion.GetRandomGodName], сохрани меня!;x
EVTDESC6465;Ваш[From.GetEndA] [GetFromRelation] [From.GetTitledFirstName] заболел[From.GetEndA] серой хворью, [From.GetHerHis] кожа становится чёрной и серой, и подобной камню на ощупь;x
EVTOPTA6465;Кажется, [Root.Religion.GetRandomGodName] не любит [From.GetHerHis];x
EVTDESC6466;Серая хворь прогрессирует все сильней, обращая плоть в камень. [Root.job_physician.GetTitledFirstName] применял разные припарки и обжигающие купания, чтобы попытаться остановить болезнь, но это не помогает. Возможно, в ближайшие дни придется удалить пару пальцев, а то и всю руку, чтобы гарантированно уберечь остальное тело от болезни...;x
EVTOPTA6466;Да, сделайте это!;x
EVTOPTB6466;Я так не думаю;x
EVTDESC6467;Серая хворь у вашего ребенка прогрессирует все сильней, обращая плоть в камень. [Root.job_physician.GetTitledFirstName] полагает, что ребенок может умереть от этого, несмотря на применение различных припарок и обжигающе-горячих ванн. Чтобы попытаться остановить болезнь, возможно, в ближайшие дни, придется удалить пару пальцев, а то и всю руку...;x
EVTOPTA6467;Да, у нас нет выбора;x
EVTOPTJ73555;[Root.Religion.GetPriestTitle];x
warlock;Колдун;x
warlock_desc;Этот персонаж Колдун из Кварта;x
EVTDESCninepenny_kings.1;Беда пришла в Эссос. Группа, называющая себя Бандой Девяти, решила выкроить для себе по королевству. Они уже завоевали Спорные земли и Тирош. В эту Банду входят Мейлис Блэкфайр, генерал-капитан Золотых Мечей и последний представитель линии Блэкфайров. Говорят, что теперь они собираются покорить Вестерос и посадить Мейлиса на Железный Трон.;x
EVTOPTAninepenny_kings.1;Их надо остановить!;x
valyrianroad;Валирийская дорога;x
TOOLTIPask_liege_helpA;Если враг победит, земля [Root.Liege.GetTitledFirstName] будет потеряна.\n;x
TOOLTIPask_liege_helpB;[Root.GetTitledFirstName] обороня[Root.GetLasLsya] в войне за свержение монархии\n;x
EVTDESCguardian.500;[From.GetFullName] прервал[From.GetEndA] то, чем [From.GetSheHe] занима[From.GetLasLsya]... и, оглянувшись на меня, приш[From.GetLaYol] в ярость. [From.GetSheHeCap] схватил[From.GetEndA] меня за шиворот и выбросил[From.GetEndA] из окна! Больно...;x
EVTOPTAguardian.500;Я калека;x
EVTDESCguardian.501;[FromFrom.GetFirstName] заядл[FromFrom.GetAyaYy] альпинист[FromFrom.GetEndKa], видимо, на вершине башни увидел[FromFrom.GetEndA] что-то, что не долж[FromFrom.GetNaEn] был[FromFrom.GetEndA] видеть. [From.GetFirstName] выбросил[From.GetEndA] [FromFrom.GetAgedPersonACC] по имени [FromFrom.GetFirstName] из окна, и теперь [FromFrom.GetSheHe] останется калекой на всю жизнь...;x
EVTOPTAguardian.501;Вот ублюдок! Я отомщу!;x
continent_westeros;Вестерос;x
EVTDESCevil.1;Дымное море - опасное место для плавания. По слухам, там водятся демоны и воды кишат кракенами. После Рока Валирии, моряки не возвращаются оттуда...;x
EVTOPTAevil.1;Люблю рисковать!;x
opinion_humbled;Униженн[_ый];x
opinion_gracious_host;Добрый хозяин;x
